file_name,classes,xmin,ymin,xmax,ymax
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0570.jpg,lisa_simpson,54,74,298,285
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0735.jpg,ned_flanders,34,14,167,147
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0876.jpg,milhouse_van_houten,96,18,219,223
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1214.jpg,marge_simpson,121,0,254,242
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1156.jpg,charles_montgomery_burns,50,27,141,157
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0614.jpg,lisa_simpson,127,131,250,229
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0969.jpg,charles_montgomery_burns,93,58,269,234
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1057.jpg,bart_simpson,54,2,277,278
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0134.jpg,comic_book_guy,38,43,202,170
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0521.jpg,charles_montgomery_burns,22,30,223,190
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0521.jpg,ned_flanders,92,3,260,283
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0065.jpg,abraham_grampa_simpson,4,0,176,283
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0545.jpg,chief_wiggum,120,43,272,236
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0542.jpg,principal_skinner,139,30,274,172
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0542.jpg,principal_skinner,120,34,284,268
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1217.jpg,ned_flanders,96,8,217,253
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1059.jpg,homer_simpson,103,21,273,213
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0094.jpg,abraham_grampa_simpson,34,0,252,267
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0897.jpg,bart_simpson,111,5,235,260
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0176.jpg,ned_flanders,128,77,250,209
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0403.jpg,marge_simpson,96,4,250,245
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1301.jpg,lisa_simpson,12,7,259,279
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1393.jpg,homer_simpson,57,11,228,242
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0946.jpg,chief_wiggum,43,16,228,197
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0242.jpg,sideshow_bob,81,0,253,241
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0507.jpg,marge_simpson,136,4,279,245
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0507.jpg,abraham_grampa_simpson,104,51,161,140
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0615.jpg,charles_montgomery_burns,103,65,237,170
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1146.jpg,lisa_simpson,49,0,198,273
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0513.jpg,krusty_the_clown,58,7,226,265
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0816.jpg,chief_wiggum,79,12,202,262
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1332.jpg,homer_simpson,95,0,247,258
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1405.jpg,homer_simpson,77,20,166,195
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1405.jpg,krusty_the_clown,61,11,185,278
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0367.jpg,apu_nahasapeemapetilon,48,10,152,194
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0367.jpg,apu_nahasapeemapetilon,29,6,166,285
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0367.jpg,apu_nahasapeemapetilon,180,44,276,226
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0847.jpg,charles_montgomery_burns,102,23,287,224
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0197.jpg,bart_simpson,50,0,167,272
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0153.jpg,comic_book_guy,108,11,246,216
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1202.jpg,ned_flanders,88,30,226,232
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1415.jpg,moe_szyslak,78,0,234,115
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0191.jpg,kent_brockman,40,54,148,247
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1034.jpg,bart_simpson,125,37,220,230
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1151.jpg,ned_flanders,74,41,169,181
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0341.jpg,nelson_muntz,12,50,278,278
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0195.jpg,homer_simpson,168,35,292,200
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0934.jpg,charles_montgomery_burns,134,30,291,209
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0852.jpg,lisa_simpson,62,19,282,261
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0379.jpg,abraham_grampa_simpson,94,1,300,276
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0821.jpg,charles_montgomery_burns,96,22,271,191
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1129.jpg,moe_szyslak,126,82,261,228
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1129.jpg,chief_wiggum,71,72,267,282
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1421.jpg,ned_flanders,71,62,161,224
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0530.jpg,homer_simpson,97,20,286,250
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0668.jpg,charles_montgomery_burns,106,32,211,222
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0305.jpg,charles_montgomery_burns,181,23,300,264
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0045.jpg,principal_skinner,1,39,76,129
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0150.jpg,nelson_muntz,6,87,152,287
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0612.jpg,principal_skinner,117,22,192,194
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0612.jpg,principal_skinner,90,29,211,260
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0885.jpg,milhouse_van_houten,5,53,151,215
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0672.jpg,bart_simpson,98,91,264,276
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1195.jpg,homer_simpson,55,20,191,280
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0649.jpg,homer_simpson,107,0,241,256
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0447.jpg,lisa_simpson,25,5,146,185
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0439.jpg,comic_book_guy,42,49,180,179
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0439.jpg,comic_book_guy,29,39,225,230
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1839.jpg,homer_simpson,8,16,246,270
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0394.jpg,marge_simpson,76,5,240,268
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1100.jpg,bart_simpson,48,1,213,298
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0346.jpg,abraham_grampa_simpson,178,29,277,183
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0346.jpg,abraham_grampa_simpson,155,38,278,262
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0715.jpg,charles_montgomery_burns,170,49,297,205
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0959.jpg,homer_simpson,96,48,288,246
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1053.jpg,ned_flanders,43,43,213,252
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1130.jpg,milhouse_van_houten,107,94,225,213
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0568.jpg,marge_simpson,38,0,219,231
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1127.jpg,lisa_simpson,13,66,180,256
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1022.jpg,charles_montgomery_burns,117,14,201,188
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0486.jpg,ned_flanders,51,5,159,185
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0305.jpg,apu_nahasapeemapetilon,59,15,224,287
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0305.jpg,apu_nahasapeemapetilon,87,9,200,210
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1097.jpg,marge_simpson,35,10,205,274
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1008.jpg,homer_simpson,208,10,293,193
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0278.jpg,principal_skinner,0,11,148,257
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0112.jpg,nelson_muntz,46,73,227,255
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0367.jpg,abraham_grampa_simpson,115,12,264,290
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0090.jpg,bart_simpson,140,130,269,287
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0309.jpg,edna_krabappel,133,7,288,193
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0460.jpg,principal_skinner,68,27,228,193
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0460.jpg,principal_skinner,31,41,245,277
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0283.jpg,apu_nahasapeemapetilon,0,40,256,274
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0464.jpg,charles_montgomery_burns,163,14,294,182
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0829.jpg,ned_flanders,68,10,281,269
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0654.jpg,charles_montgomery_burns,77,16,219,243
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1202.jpg,lisa_simpson,104,13,233,249
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0470.jpg,kent_brockman,92,12,293,266
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0028.jpg,abraham_grampa_simpson,89,22,250,293
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0135.jpg,apu_nahasapeemapetilon,53,15,222,266
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0627.jpg,charles_montgomery_burns,109,0,285,166
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0855.jpg,principal_skinner,40,0,243,156
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0855.jpg,moe_szyslak,72,0,248,189
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1254.jpg,bart_simpson,33,160,103,287
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0271.jpg,homer_simpson,93,20,293,278
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0869.jpg,charles_montgomery_burns,65,12,262,202
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0777.jpg,krusty_the_clown,20,13,228,258
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0777.jpg,apu_nahasapeemapetilon,46,0,194,285
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0626.jpg,ned_flanders,66,14,271,230
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0042.jpg,milhouse_van_houten,55,8,200,180
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0787.jpg,krusty_the_clown,76,0,243,243
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0787.jpg,homer_simpson,116,4,223,178
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0311.jpg,edna_krabappel,116,0,220,249
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1192.jpg,principal_skinner,110,39,259,196
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0122.jpg,nelson_muntz,2,38,150,164
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0182.jpg,kent_brockman,99,75,187,265
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0806.jpg,chief_wiggum,12,40,180,255
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0927.jpg,principal_skinner,151,10,265,260
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0419.jpg,charles_montgomery_burns,63,8,188,216
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0206.jpg,principal_skinner,103,23,200,176
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0206.jpg,principal_skinner,80,15,226,260
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0255.jpg,nelson_muntz,26,27,218,250
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0457.jpg,chief_wiggum,24,10,231,218
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0136.jpg,nelson_muntz,58,54,289,300
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_1007.jpg,milhouse_van_houten,81,22,260,189
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0909.jpg,ned_flanders,54,6,207,210
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0691.jpg,charles_montgomery_burns,109,61,223,178
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0675.jpg,lisa_simpson,151,41,284,187
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0367.jpg,comic_book_guy,54,17,287,198
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0367.jpg,nelson_muntz,12,22,289,277
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0531.jpg,charles_montgomery_burns,99,14,249,244
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0710.jpg,homer_simpson,34,14,239,262
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1065.jpg,principal_skinner,189,43,295,203
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1065.jpg,krusty_the_clown,10,33,142,232
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0450.jpg,abraham_grampa_simpson,149,0,299,272
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0451.jpg,sideshow_bob,83,7,278,240
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0741.jpg,abraham_grampa_simpson,100,11,224,280
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0845.jpg,krusty_the_clown,70,9,219,248
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0433.jpg,bart_simpson,51,20,213,236
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0077.jpg,abraham_grampa_simpson,154,24,251,238
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0077.jpg,abraham_grampa_simpson,113,43,267,285
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0184.jpg,ned_flanders,128,22,231,211
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0269.jpg,abraham_grampa_simpson,37,41,202,213
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1247.jpg,lisa_simpson,80,31,213,262
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1594.jpg,charles_montgomery_burns,50,31,188,136
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1042.jpg,moe_szyslak,86,30,218,215
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0187.jpg,moe_szyslak,119,9,284,247
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0200.jpg,krusty_the_clown,63,26,206,256
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0555.jpg,charles_montgomery_burns,129,35,239,191
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0555.jpg,charles_montgomery_burns,104,25,253,261
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0171.jpg,abraham_grampa_simpson,70,53,282,253
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0171.jpg,abraham_grampa_simpson,85,52,239,190
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0152.jpg,bart_simpson,142,114,272,263
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0073.jpg,principal_skinner,22,3,190,159
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0287.jpg,kent_brockman,107,6,212,181
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0287.jpg,kent_brockman,84,12,233,253
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1036.jpg,marge_simpson,57,3,186,260
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1236.jpg,homer_simpson,67,31,225,262
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0326.jpg,lisa_simpson,52,128,245,285
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0815.jpg,sideshow_bob,92,0,227,227
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1113.jpg,marge_simpson,139,35,207,221
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0406.jpg,comic_book_guy,162,22,284,149
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0406.jpg,comic_book_guy,131,4,299,243
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0222.jpg,kent_brockman,186,53,299,225
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0206.jpg,abraham_grampa_simpson,90,25,238,173
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0206.jpg,abraham_grampa_simpson,62,25,270,251
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0180.jpg,abraham_grampa_simpson,89,32,272,198
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0202.jpg,edna_krabappel,54,6,240,200
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0338.jpg,bart_simpson,35,35,252,284
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1220.jpg,lisa_simpson,99,68,170,215
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1220.jpg,bart_simpson,88,74,180,249
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0316.jpg,bart_simpson,132,2,249,282
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1523.jpg,homer_simpson,24,7,243,268
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1523.jpg,charles_montgomery_burns,16,5,236,244
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_2210.jpg,homer_simpson,115,41,293,260
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_2210.jpg,ned_flanders,131,16,294,246
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0093.jpg,edna_krabappel,13,0,265,253
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0093.jpg,charles_montgomery_burns,64,53,255,269
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0244.jpg,edna_krabappel,4,9,122,183
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0275.jpg,milhouse_van_houten,45,0,232,255
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0555.jpg,chief_wiggum,108,0,279,176
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0128.jpg,bart_simpson,10,14,170,257
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0066.jpg,abraham_grampa_simpson,4,0,191,283
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0790.jpg,moe_szyslak,131,25,248,184
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0360.jpg,chief_wiggum,72,3,287,300
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0255.jpg,marge_simpson,75,5,239,248
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0560.jpg,bart_simpson,117,109,266,290
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0858.jpg,marge_simpson,109,8,198,207
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1164.jpg,lisa_simpson,66,100,190,235
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0246.jpg,nelson_muntz,19,6,251,253
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0742.jpg,principal_skinner,71,10,228,291
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1319.jpg,lisa_simpson,19,55,222,195
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0813.jpg,moe_szyslak,8,17,151,175
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0604.jpg,homer_simpson,90,3,219,260
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0787.jpg,abraham_grampa_simpson,87,22,264,214
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0851.jpg,charles_montgomery_burns,99,40,244,251
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0491.jpg,abraham_grampa_simpson,81,12,270,239
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0312.jpg,homer_simpson,100,49,254,253
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0303.jpg,nelson_muntz,192,57,293,205
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0303.jpg,sideshow_bob,57,4,211,246
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0420.jpg,krusty_the_clown,45,44,234,283
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0640.jpg,charles_montgomery_burns,65,39,264,213
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0135.jpg,kent_brockman,44,21,283,274
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1241.jpg,ned_flanders,84,23,204,163
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0263.jpg,lisa_simpson,178,53,294,209
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0740.jpg,lisa_simpson,114,9,257,247
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0469.jpg,chief_wiggum,144,79,300,272
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0897.jpg,abraham_grampa_simpson,105,22,266,244
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0326.jpg,principal_skinner,90,33,143,157
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0326.jpg,principal_skinner,79,25,148,244
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0847.jpg,lisa_simpson,30,125,139,245
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0252.jpg,marge_simpson,34,18,161,225
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0791.jpg,ned_flanders,85,75,237,236
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0802.jpg,marge_simpson,39,0,223,228
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0006.jpg,abraham_grampa_simpson,98,9,232,250
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1021.jpg,bart_simpson,118,134,185,265
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1102.jpg,principal_skinner,157,16,253,166
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1102.jpg,principal_skinner,142,19,270,256
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0149.jpg,principal_skinner,87,21,184,107
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0149.jpg,principal_skinner,72,25,198,159
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0572.jpg,homer_simpson,70,9,258,164
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0572.jpg,homer_simpson,36,19,275,259
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0964.jpg,moe_szyslak,87,1,264,292
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0561.jpg,principal_skinner,64,27,274,250
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0612.jpg,lisa_simpson,121,121,252,243
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1045.jpg,charles_montgomery_burns,53,58,251,238
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1054.jpg,charles_montgomery_burns,26,29,195,214
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0758.jpg,lisa_simpson,98,1,212,204
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0231.jpg,nelson_muntz,0,6,144,224
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0528.jpg,principal_skinner,50,15,226,195
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0966.jpg,krusty_the_clown,10,33,232,234
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0185.jpg,abraham_grampa_simpson,85,47,264,230
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0185.jpg,abraham_grampa_simpson,105,56,242,174
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1222.jpg,bart_simpson,95,133,229,256
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0727.jpg,marge_simpson,94,20,262,289
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1124.jpg,principal_skinner,29,14,155,137
